,EV3,PB_LYR,EPS_TTM
601877.SH,54759826343.97,2.2608568329091034,1.6566462845942238
600383.SH,59863378164.72,1.1066529160036567,2.1861304091703277
603707.SH,43345553855.369995,14.611717182057747,0.9192913352115792
002352.SZ,202661014291.28998,4.7775196111506215,1.2324848377224151
601928.SH,16898136000.0,1.2147530438358631,0.5042402856733075
002675.SZ,13509289249.84,3.1470280237061363,0.20451373936196698
603960.SH,5536440000.0,9.133583928841071,0.5965794147132454
601117.SH,29696659999.999996,0.8450395474054709,0.6017508020008109
603885.SH,18717692374.64,1.4510929478257453,0.052192888677389075
002230.SZ,75345167546.09001,6.598829875215766,0.26646706422419375
300115.SZ,18497459126.46,4.3402455794804595,0.13564301417968733
601933.SH,95608916458.92,4.755256028616072,0.2097401267512547
300122.SZ,130224000000.0,22.658143370626927,1.48796001875625
300476.SZ,18076279420.0,5.435236831226035,0.6036373038579639
300628.SZ,56312878400.0,12.810392341887185,2.2358477771808762
300043.SZ,4466672259.59,1.5159194098927633,0.19215737555026804
6098.HK,99731063700.00002,16.626558439990575,0.6105991507638959
002916.SZ,86977968000.0,17.39279725082879,3.8978888668670435
600754.SH,24179337539.2,2.0350993468237655,1.0101683241844313
600016.SH,249955801911.79385,0.5229055786797769,1.2488346206252248
000403.SZ,10747734728.57,13.430940499056945,0.5909907418327505
601838.SH,28283927945.22,0.7955897131152556,1.5773611726209968
300226.SZ,13113751417.0,11.48215278196476,1.1530473919583983
300759.SZ,50238749067.36,6.586601982345194,0.7481400970298798
0388.HK,307830798106.0,6.968754626264913,7.134198441196176
002035.SZ,10169994790.8,3.3813762442962596,0.7611794752112215
002179.SZ,40403295157.5,4.94921450792341,0.9100622882277841
601939.SH,1413460637982.1396,0.7430282240210594,1.0826404613179714
002048.SZ,10958977995.0,1.1978397283851443,1.5046380033177538
300039.SZ,5575180000.0,2.1697599317191423,0.2218602906787763
000776.SZ,94611351444.81664,1.1544319972045505,0.8778686454983677
300059.SZ,123567199251.99998,5.825209750927456,0.3453469014358462
601997.SH,25486786987.2,0.6530265134567452,1.865231057326879
601186.SH,127612254532.0192,0.6312465747112943,1.419944259531885
300033.SZ,64791552000.0,16.238273491294212,1.718990832049851
0939.HK,1547675015309.806,0.645674536485619,1.0667931571722091
300316.SZ,30134120479.440002,6.621307000398311,0.5023896556842178
600486.SH,24977851904.199997,4.941828515701063,4.1581341355940955
300660.SZ,4090299909.4,1.7646128303149218,0.9062064604297251
600338.SH,7606228597.76,2.7520664665461556,0.6587226605206605
601077.SH,51596623742.84651,0.6398599769924113,0.8392866954301311
600532.SH,2575167942.8,1.381278507338381,0.08822954522148846
300482.SZ,29436228578.7,13.23971519738822,1.2044275680678165
601009.SH,77654451710.48,0.8938071841711943,1.2874664882413607
000723.SZ,27711018231.52,3.3925202475858827,0.12754702963619421
601021.SH,32204644557.690002,2.141472718958277,1.242630133076385
0874.HK,52811698363.645325,1.2465048375772454,1.8242841017317042
0548.HK,21386042638.949722,0.9100568385935253,0.8708970079777213
002683.SZ,24075269602.8,7.3291187030293266,0.44287742724492457
0386.HK,556870540119.5358,0.5436249031413227,0.18874842389711757
002609.SZ,6983225197.62,3.3993959617751996,0.21702560137841764
300454.SZ,78184167549.84,18.094112768120407,1.4678337407221145
300124.SZ,60055156798.08,6.968693647834557,0.57474765350264
300433.SZ,80706813942.37,3.6095243481632617,0.7866736221659413
300546.SZ,3155725650.0,3.695300773046199,0.7220796239701636
300595.SZ,27511383853.199997,20.67858680629037,0.7274600646927771
300572.SZ,8663864492.16,10.209224034121435,0.8938474869586851
300596.SZ,6367623645.2,3.3342281891681997,1.328927193993359
600132.SH,27329853551.059998,19.26378219844484,1.2507931052954933
002013.SZ,30024106045.440002,3.079396781459789,0.26802966575084475
1299.HK,842085851277.65,1.880228127379165,0.5499185194588965
002371.SZ,77312484103.95,13.202503915893958,0.6374353281705526
002737.SZ,8240240000.0,2.5558110793927313,0.9529324303938356
603396.SH,2147320480.2,2.317666633638007,0.4889444947724855
000938.SZ,85373384250.84,3.0292995399811136,0.8412434615046359
300144.SZ,43970438106.0,4.5735512553387565,0.7018752371768897
2318.HK,1450896723387.4614,1.9119955961644157,7.108932375964722
603711.SH,11361708787.0,4.48349220499159,0.5018902563089606
600377.SH,50836083081.8,1.8617811554593902,0.6218140620426093
300315.SZ,15607360526.720001,2.8130379009797246,0.09826505116008294
600673.SH,20283528553.07,2.9289749920898984,0.3190642454710166
002597.SZ,11873969026.25,2.649218609600953,1.3960180256127521
300001.SZ,19901522996.25,5.931730004026973,0.161584487435632
000951.SZ,17253487368.0,2.468594979778812,1.7514353409306298
601607.SH,46965002639.51312,1.264164779541948,1.4048524916804146
2899.HK,105282716246.15013,1.4744609604911145,0.17533357925434084
300383.SZ,42976446799.85,5.147863857856743,0.5510125533263293
002396.SZ,22893750911.5,5.416423877618634,0.9665568710176754
688388.SH,13621684000.0,5.397726922533726,1.1841717666626241
002381.SZ,3362545396.88,1.892860518803592,0.6059906402973744
600498.SH,40855653880.26,3.561877447003232,0.5310414968177968
002244.SZ,13503666482.6,0.8150760887602276,0.4874470974663791
601111.SH,90629845608.42374,1.0816835518397079,-0.07707154863877877
002614.SZ,5169135525.000001,1.5262140301417306,0.3933062815577659
601336.SH,119641840411.86623,1.6666936163218904,5.073493692961663
603730.SH,11957746422.0,3.1992754172628817,1.5503188273269441
0522.HK,33795215802.45,2.9062863274828445,1.302990512249005
0788.HK,299214400740.8,1.468184400087609,0.02966902655093199
002918.SZ,11089099893.0,3.795249623254124,1.0325255330003544
600332.SH,48231867881.55,2.1074622606744824,1.8242841019961906
600033.SH,7574543999.999999,0.7964192866534693,0.21633919351406497
002032.SZ,54637318811.4,7.992098573152759,2.084550818503476
603186.SH,7436331500.0,10.012004783415302,0.8102993935059914
2883.HK,53434309287.03574,0.7214161712969804,0.756718571495635
000719.SZ,7008945680.65,0.8469144905530366,0.80544813068311
600873.SH,14062432060.140001,1.5661059555948789,0.2874947674840642
601958.SH,19424158488.0,1.479166113910088,0.17621640993547272
002204.SZ,7957244531.84,1.193861900227994,0.02665703634568976
603816.SH,24877337482.600002,4.212085961841737,1.9487210439487241
002540.SZ,5514098030.0,1.1933505551294834,0.2657525371980737
000573.SZ,1738598018.72,1.0073845645106287,-0.029111817144979336
300118.SZ,11086727274.300001,1.3441027894302555,0.9391332135427128
002901.SZ,35841820410.0,20.816084891204095,1.1733083119564685
601628.SH,687825098542.4,1.955884768577684,1.7457461523125748
601633.SH,66028529795.951996,1.4076998337472764,0.3367324618404476
002746.SZ,6366498176.03,1.931680194292556,2.170740533072789
000963.SZ,38075855764.48,3.093214667996852,1.7448484696347077
603589.SH,25488000000.0,3.63503916940108,2.364252538066667
600809.SH,94430087621.09999,12.680378011808418,2.622811263679657
603308.SH,7480458778.38,2.0800848698784007,0.2687854347355995
300659.SZ,13515607304.0,23.50218334990571,0.8211495783417294
002773.SZ,35050175290.520004,7.585718580223604,0.7809379128736937
2328.HK,161037620793.72,0.8487892532323555,1.091680808083919
600600.SH,68917466044.41907,3.9011075610481587,1.170816532123194
600855.SH,7930223209.48,4.687787423835051,0.07807010723126878
0817.HK,65473484084.399994,1.489626105177338,0.5479208583700156
002449.SZ,6586781849.85,1.7999963873818834,0.5545218727548535
002541.SZ,9269823698.1,1.8772346310954668,1.0172748304327321
000671.SZ,28240013053.5,1.0559216098175934,1.0129071079145562
601138.SH,286703772621.56,3.211263317232351,0.8864445737708031
603179.SH,5709458319.5199995,3.3543583641422994,0.714578758852941
002292.SZ,8848680103.0,2.195221889852793,0.016003336409549936
300725.SZ,12239056519.53,16.51991753550896,1.0136770313891752
1093.HK,98284693231.28,4.768864883451886,0.5955587654148664
600547.SH,105640772899.6752,4.892244251880997,0.4797470088859184
600340.SH,70812218861.5,1.4152176832745518,4.823686775999854
002600.SZ,63696632515.2,5.4819845207149305,0.19876866854318267
002001.SZ,58185775084.0,3.4535465712100892,1.191095972410369
603515.SH,18516001359.949997,3.6917316784736376,1.0542438755842753
002648.SZ,15090394212.960001,1.6326887849549967,1.025953167144517
603983.SH,31185770000.0,11.680413158216725,1.2806031557356607
000591.SZ,10133920367.84,0.7602273943786974,0.3125538123859874
600741.SH,70242690363.52,1.4212551433023677,1.5074298499230754
600362.SH,36258414968.3964,0.8527884718489791,0.5441715671687029
600845.SH,50124912392.472,8.673116403893346,0.8352354413047246
600233.SH,39524062784.12,3.0653864881887536,0.4973233793435122
000401.SZ,28594436235.079998,1.8626925751490033,1.7622770207601828
000703.SZ,34697468037.54,1.4921711384514704,1.2631404100437045
300406.SZ,8987022059.13,4.5597491944554,0.5662703743561252
002876.SZ,5163600000.0,5.554567112219866,0.7394153180769231
300769.SZ,6998748313.6,7.3834100647493495,1.8993557402758379
600886.SH,51641637670.670006,1.2788119120639083,0.7638099854771985
600510.SH,9685628981.25,1.1479258456373505,0.8974061643927683
2018.HK,47191925000.0,2.1845465846214234,1.8389532478278858
002938.SZ,99114153390.08,4.998380091819779,1.3183514693913296
000786.SZ,40869194697.98,2.9293494022239566,0.08661923138324208
002458.SZ,16967830571.509998,4.712333264640476,2.0276147510357947
601577.SH,26996059119.059998,0.6643924667435948,1.5328144396003547
002419.SZ,10994748000.0,1.5820745412441466,0.4128147941597934
002180.SZ,33910231468.11,5.8767919589399575,0.6429524754059834
0763.HK,197343879460.49518,3.396837427490271,1.0981946271966203
002594.SZ,147498156031.90002,2.87318187383,0.3582488351769248
002511.SZ,24306110939.61,5.961757261408675,0.5072109040947056
600588.SH,118555394316.8,16.528850645166717,0.3447333819833492
002317.SZ,10913778418.4,2.6842583843413923,0.30014866780447585
601169.SH,105292061674.56001,0.5083405108630853,1.0298451590315785
601377.SH,40849697211.399994,1.256703082988351,0.15458054526386505
603005.SH,24408035682.85,12.294355373789713,0.7273944117465796
601229.SH,115499078331.00002,0.716155442605608,1.4440750751448521
600000.SH,306435719344.68,0.6498312403134264,2.037777192996287
600551.SH,3727932431.52,0.8175612584711293,0.3529817454997347
300016.SZ,4457155782.76,3.0728258956921524,0.6643696042609127
600643.SH,12942941166.960001,1.2007914092967222,0.8277988248355538
600919.SH,69959703523.92,0.5268352061296285,1.308254906036109
600961.SH,3196394958.8399997,57.077741833209785,0.3157095237744409
002745.SZ,14649123153.800001,1.4169715631342792,0.3394320344126234
300377.SZ,7754862235.999999,2.7610667795766117,0.11198477515081418
603337.SH,8143024190.400001,3.064657766143828,0.5210098612737138
002925.SZ,23776863960.0,5.728800262531901,2.154642058492772
300449.SZ,2755103978.9,2.971605531850534,-1.6104789630820129
603214.SH,4175029572.0,4.118645391020847,1.017016076415183
600867.SH,27621564060.86,5.523876533641435,0.4007134577938229
600612.SH,17861096757.549557,3.219199719156085,2.6875613028885788
1999.HK,17119689400.0,2.750930006361641,0.36990969298777115
600236.SH,34288343438.699997,2.36253188140315,0.22874096359381782
002727.SZ,14733685865.25,3.2065136932679534,1.115553462362394
300502.SZ,17734436250.0,13.354306225278021,1.0008554072024702
002461.SZ,16378630752.0,1.9097064780823456,0.22061324568506885
600562.SH,9335260785.0,5.16574319659165,0.03439571364904296
001914.SZ,30527363067.399998,3.8237396803822286,0.2740230335462368
603939.SH,36736536956.700005,8.148630410289103,1.5502690069826575
300651.SZ,3283042890.0,4.906073848481288,0.3341159548999983
603127.SH,16613179191.6,20.100186642473723,1.146942910055423
0291.HK,130415911581.00002,5.939194980987707,0.4044169101807967
603489.SH,10296000000.0,5.192869091475207,2.5976680896666666
603599.SH,7592857065.9,1.4930720533043313,1.044877689440478
600597.SH,15550991364.3,2.7196850331031595,0.35474520548988303
002146.SZ,35089682277.57,0.8581981628388217,2.1205383065266643
600563.SH,11614500000.0,4.412487300298188,2.000200327111111
603737.SH,21226036288.56,12.305558974744162,1.5125668745603325
603288.SH,352300985573.76,21.246046339402795,1.693804017765091
603882.SH,32509804967.0,14.291412772023623,0.890821962496457
1398.HK,1949104336164.9753,0.6096088838904292,0.8703214206549169
300568.SZ,7370410927.5,2.9856907015459475,0.3067913653830803
601636.SH,14725599207.2,1.787681856159554,0.4828190467179701
300078.SZ,11215407911.4,3.8781786347285268,0.1621129918132458
