manager,山西省,湖北省,河北省,云南省,广西壮族自治区,海南省,湖南省,贵州省,山东省,重庆,河南省,浙江省,北京,陕西省,安徽省,江西省,香港特别行政区,上海,新疆维吾尔自治区,黑龙江省,江苏省,福建省,吉林省,天津,广东省,甘肃省,内蒙古自治区,四川省,辽宁省
杨琨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.05724999999998,0.0,0.0,0.6973875,0.9064431818181818,0.41461692307692305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2780538461538464,0.0,0.0,0.0,0.49510099009901,0.0,0.0,0.0,0.0
李佳存,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8367625,0.5019431818181818,0.0,0.0,0.0,0.0,0.0,0.19330624999999999,0.0,0.0,0.0,0.0,21.995925,1.2289142857142856,0.10526237623762377,0.0,0.0,0.0,0.0
赵伟,0.0,0.0,0.0,0.0,0.0,0.0,2.013590909090909,0.0,0.0,0.0,0.8367625,1.4210454545454545,0.06384000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5164179487179488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
杨鑫鑫,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2101029411764706,0.0,2.2811625,0.0,0.0,0.0,0.0,0.96336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44477029702970305,0.0,0.0,0.0,0.0
光磊,0.0,0.0,0.0,0.0,0.0,0.0,2.2986818181818185,0.0,0.19119117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939794871794872,0.0,28.155675000000002,1.4132571428571428,0.28851683168316833,0.0,0.0,0.0,0.0
王鹏,0.0,0.93934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2714625,1.3560522727272726,0.11606153846153845,0.0,0.0,1.0257199999999997,0.0,0.0,0.0,0.0,0.0,3.9437764705882357,15.81815,0.0,0.9883584158415843,0.0,0.0,0.0,0.0
黄安乐,0.0,0.0,0.0,0.0,0.0,0.0,1.4840909090909091,0.0,0.0,0.0,0.0,1.152075,0.6117999999999999,0.0,0.7202722222222222,0.0,0.0,0.35246875,0.0,0.0,0.5610179487179487,0.0,0.0,0.0,0.24650000000000005,0.0,0.0,0.0,0.0
王晓宁,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.46895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667692307692301,0.0,0.0,0.0,2.948169306930692,0.0,0.89135,3.060514285714284,0.0
贾成东,0.0,0.6663600000000001,0.0,0.0,0.0,0.0,1.9302363636363635,0.0,0.0,0.0,0.0,2.585670454545455,0.0,0.0,0.0,0.0,0.0,0.624371875,0.0,0.0,0.0,0.0,27.183775,0.0,1.3838118811881188,0.0,0.0,0.0,0.0
许杰,0.0,0.39604,0.0,0.0,0.0,0.0,0.0,0.0,0.3982441176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23006153846153848,0.23831764705882352,0.0,0.6204000000000001,0.06813465346534653,0.0,0.0,0.39578571428571424,0.0
齐海滔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350970588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258125,0.0,0.0,2.000192307692308,0.0,29.336600000000004,0.0,0.07697524752475247,0.0,0.0,0.0,0.0
杨瑨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167609090909091,0.8183015384615384,0.0,0.0,0.0,0.0,0.52595,0.0,0.0,0.2968512820512821,0.0,0.0,0.0,0.7728376237623763,0.0,0.0,0.0,0.0
朱睿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5995117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20580256410256412,1.7234470588235296,0.0,0.0,0.13263960396039604,0.0,0.0,0.0,0.0
李孟海,0.0,0.31347,0.0,0.0,0.0,0.0,0.0,0.0,0.3336411764705882,0.0,0.0,0.06458636363636364,0.053652307692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319384615384617,0.0,0.0,0.0,0.08594950495049504,0.0,0.0,0.0,0.0
毕天宇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.16779999999996,0.5011441176470588,0.0,0.0,0.5522636363636364,0.6995092307692307,0.0,0.7538111111111111,0.0,0.0,0.576128125,0.0,0.0,0.0,0.0,0.0,0.0,0.757037623762376,0.0,0.0,0.0,0.0
蒲世林,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0700235294117648,0.0,0.0,0.6552522727272727,0.0,0.0,0.0,0.0,0.0,0.25353125,0.0,0.0,0.0,0.0,0.0,0.0,1.5773613861386138,0.0,6.5283750000000005,0.0,0.0
何晓春,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48610000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.4999118811881185,0.0,0.0,0.0,0.0
