index,reduceIndex,x1,x2,x3,x4,shock
603456.SH,9.327286333282688,81.49210903873745,306.0950521863131,0.09221253393295502,65.99792723622093,-44.84954579077632
0268.HK,4.14017462742456,79.1238,148.2197,0.0687,49.6096,-3.130381538622265
600201.SH,14.242284044472784,44.71153846153847,395.5621345090971,0.04141668227739724,33.0750719570588,-44.16320714406035
1797.HK,72.14316538982517,116.5054,129.1958,0.1069,75.9039,-41.969310146263524
000063.SZ,22.96841913599909,60.94942074032213,727.1713952428177,0.046514797011445064,40.407815140437656,-58.75060881721834
000876.SZ,409.76337931494936,99.59899749373432,330.4254250629508,0.07257375898873374,52.651614966425235,-56.48400058070079
601088.SH,29.697147296924406,25.808219178082194,32.70026124319838,0.02318558870026868,23.74014493589652,7.333129927334819
000333.SZ,12.306414722018685,25.23605150214593,97.29064818667335,0.024918218822057053,24.740767798613728,-33.48229307513432
600837.SH,38.95691636100875,23.091849935316954,231.88832104424685,0.027531398555905324,32.876705098644074,-77.99881243598267
600050.SH,19.032516028277254,21.052631578947373,146.46464695731908,0.02137825227103772,23.66776407410325,-120.53466313624592
600867.SH,2.2445300523103513,35.33596837944663,359.3859575524929,0.048135786473293175,40.57577608240735,-15.024101112067509
1299.HK,34.56712086649089,33.9242,53.0401,0.0341,28.7832,-6.503516114690629
000725.SZ,12.104061913009666,55.06607929515417,536.3571610468971,0.03838459409146111,37.012130760223776,-69.9936063888141
600845.SH,153.92799809892628,72.40121580547113,237.2660110922949,0.06872508176965186,49.357484991866514,-18.891027961378644
002123.SZ,155.21608653413327,49.39884997386304,1140.4554337114748,0.07975612495239387,60.785508083097966,-46.86879919482154
002179.SZ,30.660841385077894,24.987199180747577,187.23065339022003,0.029643820865869464,25.398663075084578,-27.99032659098663
000568.SZ,252.581655419998,34.263959390862944,202.50424857201816,0.042504785740069856,38.99142059314556,-47.557005981463725
000002.SZ,19.803746505309018,29.272840273461785,154.73607484442874,0.036206882668170785,30.568137501784616,-32.08909451157484
603517.SH,89.48309611741327,56.663078579117325,419.2669633711823,0.04504361169221985,32.754995953097264,-28.58058220178055
600745.SH,327.16734423174194,88.32432432432434,650.5849272103533,0.08997446930719907,68.42071229516516,-36.425183190350985
1398.HK,1.9055301735156,21.6667,63.8534,0.0228,20.1052,-20.11110514736707
000895.SZ,129.80720304961756,61.212538753014144,343.11700926911567,0.045605112518818616,34.823901194618465,-76.91861835233856
000031.SZ,5.597845438352021,32.86908077994429,183.68423165181224,0.04089094444125749,37.19376628246381,-40.09059525332111
002050.SZ,83.81934994002603,49.33641084824005,243.4133299675024,0.05139172080416934,42.60866073417881,-64.35217657327134
600438.SH,13.985752067750989,67.70753998476769,365.7600993272365,0.061772495267358264,51.64169292218112,-47.985266861492605
300207.SZ,7.7188386998023555,72.95081967213117,544.0002548986406,0.06864833681630504,54.73213947835929,-8.633977068198464
000961.SZ,21.56579103225488,39.14691943127961,206.31836553741974,0.047856857376128194,42.42016866339238,-43.4340478608738
300012.SZ,41.283397023907035,31.72367538564722,320.61623739593546,0.044670943126861935,34.13380352677382,-43.49719982367331
601012.SH,75.29722944832464,54.9738219895288,292.7770710838381,0.052865898199300015,43.09904537992856,-53.002173080999974
002410.SZ,19.869341252611214,60.50618010594467,220.54493268761232,0.04188667882688798,30.68690394457814,-12.022839613098618
002624.SZ,131.97608446034764,41.20978704123244,295.6115136213298,0.06918657809727145,49.977515648414325,-49.785300562969724
300782.SZ,8.848389808696217,85.12074469381291,1899.656968,0.14546358825118447,103.77685418135016,-84.0954187851787
000425.SZ,1.956945924242487,42.96160877513711,304.80413349805235,0.03820767515504505,36.69851298963917,-79.53701403146691
600426.SH,32.266198645712,35.329642677403115,212.51633149030238,0.035729467285718235,32.0794464412029,-17.801306183503627
300651.SZ,116.10862988235719,25.383491599707824,606.3935412186033,0.05242386590496557,37.98889448177597,-43.910241750864614
002555.SZ,648.6880442519968,48.34756776828815,461.9469488434689,0.07100412597214943,51.659384727415144,-17.197249235298496
002311.SZ,86.73794365890188,47.00000000000002,124.4170825882867,0.041253043565002825,31.566659919974178,-35.43125044861103
300036.SZ,28.460974948354263,62.61916708479678,834.9229159679089,0.05423820260445484,44.88192737343301,-16.73219902785034
002035.SZ,55.18953619562521,30.625931445603584,480.5790131843546,0.042105935655699214,41.48678670825297,-76.29947285914626
600030.SH,40.793387738742105,21.936758893280622,330.1326148001617,0.021586720572031974,31.299194444975022,-66.13737811427637
000661.SZ,378.9133385332015,48.076062639821025,302.1506873739687,0.041457372508769706,33.24947908611031,-43.153009775554196
600763.SH,24.93117200531601,41.91943821320589,255.80934225299396,0.034772895974141994,28.68973268388851,-42.48625051400442
600048.SH,10.711317952830992,24.412855377008647,151.98385818613605,0.03772251193933901,30.111863088531624,-39.247604868041456
002157.SZ,100.22119788808568,68.33333333333333,969.4962205747113,0.09168468595689457,72.08219201045331,-52.218688949830806
300450.SZ,53.05398055693366,56.8090787716956,416.24843576577325,0.056473743883631335,41.82045620284503,-22.81767361389377
601688.SH,14.887763660974894,20.384047267355974,262.67578437473685,0.030505534982962226,36.062103968751906,-20.245478675603394
603501.SH,43.205176506100635,62.663877266387736,952.6821636662256,0.07201862935255568,57.55388590144145,-20.647573720085155
603063.SH,0.198265012692278,28.47965738758031,319.67286408147265,0.036503562508068826,35.75117350062402,-53.68023269529832
300383.SZ,21.72703423114901,61.88340807174889,599.7327250994115,0.046997542061349686,35.8576697242527,-26.99939596012304
002353.SZ,53.783240950165556,57.35930735930736,506.10057025517057,0.057777909845459226,46.76247950808794,-27.62688739856378
002891.SZ,24.046285501541785,46.57933042212517,659.7205592323193,0.05554575269335276,45.69285774275588,-48.77612614123447
002271.SZ,162.1003223774497,63.96807297605474,399.7268827588159,0.0376044876083484,30.081709962292546,-35.86582619196299
002142.SZ,38.76657308260982,27.637655417406755,100.79386740174385,0.032307108220229856,32.440730580014375,-33.821782115022074
002212.SZ,179.16314852535592,71.59389794844816,248.81197471163486,0.04891571407322329,36.49003253438211,-68.90684268738568
